Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
5509/2,07/01/2018 00:00:00,03:44:00,14,12,1,1,1,,,,,,,,,,,,,,,70,15
5509/2,07/01/2018 00:00:00,03:59:00,15,13,2,0,1,,,,,,,,,,,,,,,66,16
5509/2,07/01/2018 00:00:00,04:14:00,16,21,2,0,3,,,,,,,,,,,,,,,66,26
5509/2,07/01/2018 00:00:00,04:29:00,17,26,2,0,1,,,,,,,,,,,,,,,71,29
5509/2,07/01/2018 00:00:00,04:44:00,18,15,3,2,0,,,,,,,,,,,,,,,70,20
5509/2,07/01/2018 00:00:00,04:59:00,19,26,2,0,3,,,,,,,,,,,,,,,68,31
5509/2,07/01/2018 00:00:00,05:14:00,20,33,4,1,1,,,,,,,,,,,,,,,71,39
5509/2,07/01/2018 00:00:00,05:29:00,21,41,2,0,1,,,,,,,,,,,,,,,69,44
5509/2,07/01/2018 00:00:00,05:44:00,22,44,3,3,3,,,,,,,,,,,,,,,66,53
5509/2,07/01/2018 00:00:00,05:59:00,23,47,7,0,5,,,,,,,,,,,,,,,69,59
5509/2,07/01/2018 00:00:00,06:14:00,24,39,3,2,2,,,,,,,,,,,,,,,69,46
5509/2,07/01/2018 00:00:00,06:29:00,25,74,5,0,0,,,,,,,,,,,,,,,71,79
5509/2,07/01/2018 00:00:00,06:44:00,26,56,4,1,2,,,,,,,,,,,,,,,68,63
5509/2,07/01/2018 00:00:00,06:59:00,27,49,6,3,3,,,,,,,,,,,,,,,69,61
5509/2,07/01/2018 00:00:00,07:14:00,28,80,6,0,3,,,,,,,,,,,,,,,69,89
5509/2,07/01/2018 00:00:00,07:29:00,29,91,11,5,3,,,,,,,,,,,,,,,70,110
5509/2,07/01/2018 00:00:00,07:44:00,30,105,8,2,4,,,,,,,,,,,,,,,69,119
5509/2,07/01/2018 00:00:00,07:59:00,31,106,9,3,5,,,,,,,,,,,,,,,71,123
5509/2,07/01/2018 00:00:00,08:14:00,32,110,9,1,1,,,,,,,,,,,,,,,72,121
5509/2,07/01/2018 00:00:00,08:29:00,33,117,7,2,10,,,,,,,,,,,,,,,71,136
5509/2,07/01/2018 00:00:00,08:44:00,34,150,7,2,8,,,,,,,,,,,,,,,70,167
5509/2,07/01/2018 00:00:00,08:59:00,35,163,6,4,4,,,,,,,,,,,,,,,72,177
5509/2,07/01/2018 00:00:00,09:14:00,36,197,8,8,11,,,,,,,,,,,,,,,71,224
5509/2,07/01/2018 00:00:00,09:29:00,37,227,8,3,5,,,,,,,,,,,,,,,70,243
5509/2,07/01/2018 00:00:00,09:44:00,38,265,17,4,5,,,,,,,,,,,,,,,72,291
5509/2,07/01/2018 00:00:00,09:59:00,39,243,9,4,4,,,,,,,,,,,,,,,71,260
5509/2,07/01/2018 00:00:00,10:14:00,40,251,10,4,4,,,,,,,,,,,,,,,71,269
5509/2,07/01/2018 00:00:00,10:29:00,41,259,11,3,2,,,,,,,,,,,,,,,71,275
5509/2,07/01/2018 00:00:00,10:44:00,42,284,13,4,4,,,,,,,,,,,,,,,70,305
5509/2,07/01/2018 00:00:00,10:59:00,43,313,8,4,1,,,,,,,,,,,,,,,71,326
5509/2,07/01/2018 00:00:00,11:14:00,44,317,10,6,3,,,,,,,,,,,,,,,70,336
5509/2,07/01/2018 00:00:00,11:29:00,45,297,7,3,1,,,,,,,,,,,,,,,71,308
5509/2,07/01/2018 00:00:00,11:44:00,46,332,11,3,4,,,,,,,,,,,,,,,71,350
5509/2,07/01/2018 00:00:00,11:59:00,47,325,6,7,4,,,,,,,,,,,,,,,71,342
5509/2,07/01/2018 00:00:00,12:14:00,48,314,8,3,4,,,,,,,,,,,,,,,71,329
5509/2,07/01/2018 00:00:00,12:29:00,49,331,9,6,5,,,,,,,,,,,,,,,71,351
5509/2,07/01/2018 00:00:00,12:44:00,50,324,8,1,2,,,,,,,,,,,,,,,72,335
5509/2,07/01/2018 00:00:00,12:59:00,51,306,2,6,1,,,,,,,,,,,,,,,72,315
5509/2,07/01/2018 00:00:00,13:14:00,52,361,8,3,6,,,,,,,,,,,,,,,71,378
5509/2,07/01/2018 00:00:00,13:29:00,53,325,13,4,2,,,,,,,,,,,,,,,72,344
5509/2,07/01/2018 00:00:00,13:44:00,54,330,12,8,2,,,,,,,,,,,,,,,73,352
