TMU ID, Legacy TMU ID, Site Name
C6E971CACBD1789BE0433CC411ACCCEA,30012772,TMU Site 5509/2 on link A3 northbound within the B2070 junction; GPS Ref: 472818;121004; Northbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-01-31,07:29:00,2,820,707,72,26,15,94.22,15,103028901,7
2018-01-31,07:44:00,2,881,786,62,22,11,93.82,15,103028901,7
2018-01-31,07:59:00,2,853,763,50,28,12,98.32,15,103028901,7
2018-01-31,08:14:00,2,807,706,57,27,17,101.19,15,103028901,7
2018-01-31,08:29:00,2,720,622,45,34,19,67.82,15,103028901,7
2018-01-31,08:44:00,2,608,517,46,26,19,109.76,15,103028901,7
2018-01-31,08:59:00,2,543,474,31,28,10,110.91,15,103028901,7
2018-01-31,09:14:00,2,426,336,39,29,22,111.58,15,103028901,7
2018-01-31,09:29:00,2,478,387,42,30,19,111.45,15,103028901,7
2018-01-31,09:44:00,2,377,309,33,18,17,111.44,15,103028901,7
2018-01-31,09:59:00,2,377,314,30,23,10,112.64,15,103028901,7
2018-01-31,10:14:00,2,337,275,22,29,11,112.49,15,103028901,7
2018-01-31,10:29:00,2,358,286,34,29,9,113.36,15,103028901,7
2018-01-31,10:44:00,2,321,262,34,12,13,112.68,15,103028901,7
2018-01-31,10:59:00,2,279,222,22,21,14,111.28,15,103028901,7
2018-01-31,11:14:00,2,310,249,21,28,12,113.31,15,103028901,7
2018-01-31,11:29:00,2,288,224,23,29,12,111.90,15,103028901,7
2018-01-31,11:44:00,2,317,256,32,18,11,113.52,15,103028901,7
2018-01-31,11:59:00,2,287,240,20,20,7,112.76,15,103028901,7
2018-01-31,12:14:00,2,298,247,15,26,10,110.94,15,103028901,7
2018-01-31,12:29:00,2,347,268,31,23,25,111.52,15,103028901,7
2018-01-31,12:44:00,2,295,239,24,16,16,113.29,15,103028901,7
2018-01-31,12:59:00,2,304,261,22,11,10,112.45,15,103028901,7
2018-01-31,13:14:00,2,318,265,23,18,12,111.29,15,103028901,7
2018-01-31,13:29:00,2,323,260,28,26,9,112.64,15,103028901,7
2018-01-31,13:44:00,2,340,273,24,27,16,110.58,15,103028901,7
2018-01-31,13:59:00,2,355,277,30,32,16,111.22,15,103028901,7
2018-01-31,14:14:00,2,318,259,16,32,11,111.96,15,103028901,7
2018-01-31,14:29:00,2,361,297,24,24,16,111.17,15,103028901,7
2018-01-31,14:44:00,2,354,286,33,22,13,110.30,15,103028901,7
2018-01-31,14:59:00,2,318,265,26,14,13,112.33,15,103028901,7
2018-01-31,15:14:00,2,398,331,29,25,13,112.24,15,103028901,7
2018-01-31,15:29:00,2,372,306,33,18,15,112.68,15,103028901,7
2018-01-31,15:44:00,2,397,336,26,22,13,111.21,15,103028901,7
2018-01-31,15:59:00,2,361,312,27,14,8,114.15,15,103028901,7
2018-01-31,16:14:00,2,386,335,24,16,11,111.82,15,103028901,7
2018-01-31,16:29:00,2,414,374,19,14,7,114.98,15,103028901,7
2018-01-31,16:44:00,2,376,328,23,19,6,114.60,15,103028901,7
2018-01-31,16:59:00,2,361,321,18,10,12,112.32,15,103028901,7
2018-01-31,17:14:00,2,392,355,18,12,7,112.65,15,103028901,7
2018-01-31,17:29:00,2,397,372,14,6,5,109.90,15,103028901,7
2018-01-31,17:44:00,2,398,368,17,9,4,109.49,15,103028901,7
2018-01-31,17:59:00,2,366,345,14,4,3,113.51,15,103028901,7
2018-01-31,18:14:00,2,351,332,14,4,1,112.48,15,103028901,7
2018-01-31,18:29:00,2,350,326,16,4,4,113.03,15,103028901,7
2018-01-31,18:44:00,2,306,276,12,7,11,114.17,15,103028901,7
2018-01-31,18:59:00,2,274,253,8,8,5,114.48,15,103028901,7
2018-01-31,19:14:00,2,240,224,7,3,6,114.31,15,103028901,7
2018-01-31,19:29:00,2,205,184,11,4,6,112.97,15,103028901,7
2018-01-31,19:44:00,2,168,153,7,4,4,114.80,15,103028901,7
2018-01-31,19:59:00,2,157,140,8,3,6,114.64,15,103028901,7
2018-01-31,20:14:00,2,156,135,10,6,5,112.57,15,103028901,7
2018-01-31,20:29:00,2,143,121,8,7,7,116.09,15,103028901,7
2018-01-31,20:44:00,2,119,112,4,0,3,116.44,15,103028901,7
2018-01-31,20:59:00,2,112,103,3,1,5,115.65,15,103028901,7
2018-01-31,21:14:00,2,122,115,1,2,4,113.91,15,103028901,7
2018-01-31,21:29:00,2,117,105,4,4,4,112.86,15,103028901,7
2018-01-31,21:44:00,2,98,91,4,2,1,114.32,15,103028901,7
2018-01-31,21:59:00,2,104,92,4,2,6,112.11,15,103028901,7
2018-01-31,22:14:00,2,106,98,6,2,0,118.71,15,103028901,7
2018-01-31,22:29:00,2,130,100,12,13,5,113.31,15,103028901,7
2018-01-31,22:44:00,2,105,93,2,1,9,116.11,15,103028901,7
2018-01-31,22:59:00,2,83,70,1,1,11,117.76,15,103028901,7
2018-01-31,23:14:00,2,66,56,4,2,4,117.37,15,103028901,7
2018-01-31,23:29:00,2,33,29,2,1,1,116.05,15,103028901,7
2018-01-31,23:44:00,2,35,29,1,1,4,112.36,15,103028901,7
2018-01-31,23:59:00,2,29,23,1,3,2,111.85,15,103028901,7

