Timestamp,TMUSite5509-2 - Total Carriageway Flow,TMUSite5509-2 - Speed Value
2018-01-16 06:44:00,828,102.5
2018-01-16 06:59:00,865,96.4
2018-01-16 07:14:00,867,95.23
2018-01-16 07:29:00,828,96.48
2018-01-16 07:44:00,809,94.99
2018-01-16 07:59:00,884,92.72
2018-01-16 08:14:00,816,95.62
2018-01-16 08:29:00,729,54.91
2018-01-16 08:44:00,702,98.13
2018-01-16 08:59:00,553,110.09
2018-01-16 09:14:00,459,111.0
2018-01-16 09:29:00,434,111.6
2018-01-16 09:44:00,389,111.72
2018-01-16 09:59:00,314,112.63
2018-01-16 10:14:00,344,110.76
2018-01-16 10:29:00,321,112.4
2018-01-16 10:44:00,307,113.1
2018-01-16 10:59:00,272,111.97
2018-01-16 11:14:00,263,113.1
2018-01-16 11:29:00,283,112.2
2018-01-16 11:44:00,274,111.92
2018-01-16 11:59:00,290,111.95
2018-01-16 12:14:00,286,110.86
2018-01-16 12:29:00,289,111.74
2018-01-16 12:44:00,289,113.21
2018-01-16 12:59:00,293,111.66
2018-01-16 13:14:00,301,112.22
2018-01-16 13:29:00,308,113.16
2018-01-16 13:44:00,278,110.99
2018-01-16 13:59:00,306,112.46
2018-01-16 14:14:00,313,111.7
2018-01-16 14:29:00,331,111.43
2018-01-16 14:44:00,297,113.03
2018-01-16 14:59:00,326,113.31
2018-01-16 15:14:00,329,114.01
2018-01-16 15:29:00,343,115.95
2018-01-16 15:44:00,356,113.9
2018-01-16 15:59:00,329,114.2
2018-01-16 16:14:00,331,114.91
2018-01-16 16:29:00,388,114.88
2018-01-16 16:44:00,419,114.22
2018-01-16 16:59:00,370,111.49
2018-01-16 17:14:00,378,109.85
2018-01-16 17:29:00,384,109.49
2018-01-16 17:44:00,346,111.61
2018-01-16 17:59:00,388,111.48
2018-01-16 18:14:00,336,112.05
2018-01-16 18:29:00,299,111.94
2018-01-16 18:44:00,271,108.13
2018-01-16 18:59:00,220,109.63
2018-01-16 19:14:00,212,109.04
2018-01-16 19:29:00,190,108.16
2018-01-16 19:44:00,156,112.5
2018-01-16 19:59:00,142,113.39
2018-01-16 20:14:00,134,113.39
2018-01-16 20:29:00,112,111.96
2018-01-16 20:44:00,96,113.54
2018-01-16 20:59:00,78,112.06
2018-01-16 21:14:00,83,110.4
2018-01-16 21:29:00,110,113.89
2018-01-16 21:44:00,85,113.01
2018-01-16 21:59:00,88,113.59
2018-01-16 22:14:00,83,114.06
2018-01-16 22:29:00,102,110.44
2018-01-16 22:44:00,69,113.02
2018-01-16 22:59:00,41,111.42
2018-01-16 23:14:00,36,108.66
2018-01-16 23:29:00,40,106.65
2018-01-16 23:44:00,27,107.57
2018-01-16 23:59:00,16,105.72
2018-01-17 00:14:00,16,113.79
2018-01-17 00:29:00,10,101.71
2018-01-17 00:44:00,10,117.14
2018-01-17 00:59:00,10,108.67
2018-01-17 01:14:00,8,105.02
2018-01-17 01:29:00,6,99.95
2018-01-17 01:44:00,13,120.91
2018-01-17 01:59:00,15,115.43
2018-01-17 02:14:00,15,109.16
2018-01-17 02:29:00,16,107.87
2018-01-17 02:44:00,12,105.59
2018-01-17 02:59:00,13,107.38
2018-01-17 03:14:00,14,108.65
2018-01-17 03:29:00,11,105.48
2018-01-17 03:44:00,13,114.89
2018-01-17 03:59:00,21,109.42
2018-01-17 04:14:00,32,110.87
2018-01-17 04:29:00,35,111.69
2018-01-17 04:44:00,64,109.92
2018-01-17 04:59:00,91,114.74
2018-01-17 05:14:00,145,113.68
2018-01-17 05:29:00,206,116.51
2018-01-17 05:44:00,377,114.92
2018-01-17 05:59:00,471,115.91
2018-01-17 06:14:00,528,113.76
2018-01-17 06:29:00,741,105.34
2018-01-17 06:44:00,834,97.99
2018-01-17 06:59:00,896,98.02
2018-01-17 07:14:00,866,100.06
2018-01-17 07:29:00,914,93.76
2018-01-17 07:44:00,860,96.83
2018-01-17 07:59:00,759,104.46
2018-01-17 08:14:00,754,106.08
2018-01-17 08:29:00,692,104.95
2018-01-17 08:44:00,647,107.37
2018-01-17 08:59:00,567,109.54
2018-01-17 09:14:00,463,111.02
2018-01-17 09:29:00,454,106.21
2018-01-17 09:44:00,417,109.73
2018-01-17 09:59:00,351,112.32
2018-01-17 10:14:00,365,110.94
2018-01-17 10:29:00,299,111.9
2018-01-17 10:44:00,300,112.29
2018-01-17 10:59:00,290,111.84
2018-01-17 11:14:00,298,112.02
2018-01-17 11:29:00,267,112.73
2018-01-17 11:44:00,296,110.19
2018-01-17 11:59:00,288,112.81
2018-01-17 12:14:00,313,112.88
2018-01-17 12:29:00,269,112.61
2018-01-17 12:44:00,324,112.44
2018-01-17 12:59:00,313,114.02
2018-01-17 13:14:00,296,110.86
2018-01-17 13:29:00,307,112.32
2018-01-17 13:44:00,289,111.75
2018-01-17 13:59:00,304,107.92
2018-01-17 14:14:00,369,109.43
2018-01-17 14:29:00,330,113.11
2018-01-17 14:44:00,348,112.71
2018-01-17 14:59:00,343,113.84
2018-01-17 15:14:00,373,113.67
2018-01-17 15:29:00,309,114.64
2018-01-17 15:44:00,376,114.63
2018-01-17 15:59:00,369,114.73
2018-01-17 16:14:00,378,113.97
2018-01-17 16:29:00,356,112.92
2018-01-17 16:44:00,410,113.74
2018-01-17 16:59:00,413,113.26
2018-01-17 17:14:00,402,112.46
2018-01-17 17:29:00,369,112.82
2018-01-17 17:44:00,353,111.55
2018-01-17 17:59:00,373,111.37
2018-01-17 18:14:00,327,114.1
2018-01-17 18:29:00,322,113.98
2018-01-17 18:44:00,271,115.27
2018-01-17 18:59:00,219,112.21
2018-01-17 19:14:00,220,114.93
2018-01-17 19:29:00,193,115.82
2018-01-17 19:44:00,129,114.83
2018-01-17 19:59:00,140,113.22
2018-01-17 20:14:00,134,115.22
2018-01-17 20:29:00,130,114.33
2018-01-17 20:44:00,121,114.77
2018-01-17 20:59:00,95,112.43
2018-01-17 21:14:00,94,112.94
2018-01-17 21:29:00,101,110.79
2018-01-17 21:44:00,89,111.49
2018-01-17 21:59:00,90,114.1
2018-01-17 22:14:00,84,112.84
2018-01-17 22:29:00,121,110.64
2018-01-17 22:44:00,74,110.96
2018-01-17 22:59:00,66,106.8
2018-01-17 23:14:00,49,101.0
2018-01-17 23:29:00,43,102.38
2018-01-17 23:44:00,30,104.5
2018-01-17 23:59:00,17,107.69
2018-01-18 00:14:00,16,108.22
2018-01-18 00:29:00,13,99.95
2018-01-18 00:44:00,14,112.49
2018-01-18 00:59:00,13,112.5
2018-01-18 01:14:00,13,111.85
2018-01-18 01:29:00,9,120.42
2018-01-18 01:44:00,6,109.7
2018-01-18 01:59:00,16,104.36
2018-01-18 02:14:00,26,104.39
2018-01-18 02:29:00,5,90.79
2018-01-18 02:44:00,12,108.15
2018-01-18 02:59:00,22,103.97
2018-01-18 03:14:00,14,112.43
2018-01-18 03:29:00,21,110.02
2018-01-18 03:44:00,17,110.81
2018-01-18 03:59:00,30,108.72
2018-01-18 04:14:00,30,107.54
2018-01-18 04:29:00,36,113.32
2018-01-18 04:44:00,66,113.66
2018-01-18 04:59:00,80,113.37
2018-01-18 05:14:00,147,114.06
2018-01-18 05:29:00,231,115.34
2018-01-18 05:44:00,328,116.22
2018-01-18 05:59:00,460,113.54
2018-01-18 06:14:00,583,112.36
2018-01-18 06:29:00,705,107.68
2018-01-18 06:44:00,856,103.38
2018-01-18 06:59:00,867,102.23
2018-01-18 07:14:00,885,98.86
2018-01-18 07:29:00,855,94.47
2018-01-18 07:44:00,836,94.46
2018-01-18 07:59:00,806,104.51
2018-01-18 08:14:00,755,100.45
2018-01-18 08:29:00,743,90.55
2018-01-18 08:44:00,670,107.2
2018-01-18 08:59:00,546,110.33
2018-01-18 09:14:00,488,110.87
2018-01-18 09:29:00,427,111.37
2018-01-18 09:44:00,392,112.26
2018-01-18 09:59:00,369,110.99
2018-01-18 10:14:00,345,111.52
2018-01-18 10:29:00,352,110.3
2018-01-18 10:44:00,258,113.33
2018-01-18 10:59:00,363,110.78
2018-01-18 11:14:00,277,113.22
2018-01-18 11:29:00,287,111.86
2018-01-18 11:44:00,295,114.03
2018-01-18 11:59:00,302,113.49
2018-01-18 12:14:00,296,113.09
2018-01-18 12:29:00,326,112.1
2018-01-18 12:44:00,306,113.82
2018-01-18 12:59:00,331,112.03
2018-01-18 13:14:00,301,113.35
2018-01-18 13:29:00,364,110.68
2018-01-18 13:44:00,299,112.17
2018-01-18 13:59:00,327,113.73
2018-01-18 14:14:00,369,112.53
2018-01-18 14:29:00,370,112.73
2018-01-18 14:44:00,342,112.39
2018-01-18 14:59:00,330,114.32
2018-01-18 15:14:00,329,113.3
2018-01-18 15:29:00,345,114.29
2018-01-18 15:44:00,312,115.36
2018-01-18 15:59:00,374,114.01
2018-01-18 16:14:00,372,115.05
2018-01-18 16:29:00,388,115.52
2018-01-18 16:44:00,382,115.04
2018-01-18 16:59:00,400,113.87
2018-01-18 17:14:00,379,115.43
2018-01-18 17:29:00,397,109.15
2018-01-18 17:44:00,391,111.42
2018-01-18 17:59:00,402,111.07
2018-01-18 18:14:00,384,110.94
2018-01-18 18:29:00,300,114.12
2018-01-18 18:44:00,316,113.24
2018-01-18 18:59:00,283,113.49
2018-01-18 19:14:00,232,115.38
2018-01-18 19:29:00,184,112.55
2018-01-18 19:44:00,193,116.18
2018-01-18 19:59:00,153,113.0
2018-01-18 20:14:00,127,111.13
2018-01-18 20:29:00,106,112.21
2018-01-18 20:44:00,109,114.1
2018-01-18 20:59:00,95,111.63
2018-01-18 21:14:00,100,110.56
2018-01-18 21:29:00,97,113.54
2018-01-18 21:44:00,99,112.69
2018-01-18 21:59:00,93,114.26
2018-01-18 22:14:00,82,114.53
2018-01-18 22:29:00,109,111.29
2018-01-18 22:44:00,73,112.49
2018-01-18 22:59:00,57,115.25
2018-01-18 23:14:00,57,111.73
2018-01-18 23:29:00,44,110.46
2018-01-18 23:44:00,40,112.77
2018-01-18 23:59:00,23,113.42
2018-01-19 00:14:00,22,111.64
2018-01-19 00:29:00,13,107.89
2018-01-19 00:44:00,15,103.41
2018-01-19 00:59:00,15,105.33
2018-01-19 01:14:00,7,109.1
2018-01-19 01:29:00,16,104.01
2018-01-19 01:44:00,19,107.11
2018-01-19 01:59:00,13,105.11
2018-01-19 02:14:00,15,101.17
2018-01-19 02:29:00,12,101.45
2018-01-19 02:44:00,12,117.6
2018-01-19 02:59:00,13,112.27
2018-01-19 03:14:00,12,109.78
2018-01-19 03:29:00,20,111.62
2018-01-19 03:44:00,25,108.68
2018-01-19 03:59:00,26,112.56
2018-01-19 04:14:00,30,110.96
2018-01-19 04:29:00,32,115.59
2018-01-19 04:44:00,58,113.59
2018-01-19 04:59:00,88,118.08
2018-01-19 05:14:00,137,113.01
2018-01-19 05:29:00,173,117.3
2018-01-19 05:44:00,305,116.8
2018-01-19 05:59:00,427,115.69
2018-01-19 06:14:00,521,112.02
2018-01-19 06:29:00,629,111.49
2018-01-19 06:44:00,730,105.52
2018-01-19 06:59:00,740,106.49
2018-01-19 07:14:00,783,104.36
2018-01-19 07:29:00,818,95.76
2018-01-19 07:44:00,784,102.27
2018-01-19 07:59:00,717,106.05
2018-01-19 08:14:00,778,101.75
2018-01-19 08:29:00,718,106.62
2018-01-19 08:44:00,606,110.85
2018-01-19 08:59:00,530,111.37
2018-01-19 09:14:00,456,112.33
2018-01-19 09:29:00,453,110.61
2018-01-19 09:44:00,401,110.99
2018-01-19 09:59:00,378,111.45
2018-01-19 10:14:00,349,112.74
2018-01-19 10:29:00,327,111.39
2018-01-19 10:44:00,301,113.46
2018-01-19 10:59:00,348,112.75
2018-01-19 11:14:00,340,113.54
2018-01-19 11:29:00,328,114.48
2018-01-19 11:44:00,338,113.79
2018-01-19 11:59:00,348,112.98
2018-01-19 12:14:00,362,113.96
2018-01-19 12:29:00,342,113.79
2018-01-19 12:44:00,308,112.9
2018-01-19 12:59:00,300,113.2
2018-01-19 13:14:00,340,112.91
2018-01-19 13:29:00,306,111.62
2018-01-19 13:44:00,325,114.45
2018-01-19 13:59:00,317,111.39
2018-01-19 14:14:00,308,113.72
2018-01-19 14:29:00,291,113.6
2018-01-19 14:44:00,305,112.58
2018-01-19 14:59:00,333,113.57
2018-01-19 15:14:00,327,112.67
2018-01-19 15:29:00,639,105.09
2018-01-19 15:44:00,380,115.84
2018-01-19 15:59:00,427,114.08
2018-01-19 16:14:00,435,114.85
2018-01-19 16:29:00,424,114.82
2018-01-19 16:44:00,447,115.35
2018-01-19 16:59:00,386,114.19
2018-01-19 17:14:00,384,112.88
2018-01-19 17:29:00,401,111.89
2018-01-19 17:44:00,395,113.85
2018-01-19 17:59:00,326,113.19
2018-01-19 18:14:00,334,112.61
2018-01-19 18:29:00,283,113.28
2018-01-19 18:44:00,335,113.11
2018-01-19 18:59:00,265,114.58
2018-01-19 19:14:00,239,114.08
2018-01-19 19:29:00,206,113.93
2018-01-19 19:44:00,213,114.58
2018-01-19 19:59:00,176,112.69
2018-01-19 20:14:00,143,114.09
2018-01-19 20:29:00,163,116.84
2018-01-19 20:44:00,113,115.45
2018-01-19 20:59:00,104,115.08
2018-01-19 21:14:00,91,112.77
2018-01-19 21:29:00,107,115.1
2018-01-19 21:44:00,97,111.73
2018-01-19 21:59:00,95,117.24
2018-01-19 22:14:00,73,111.01
2018-01-19 22:29:00,105,111.45
2018-01-19 22:44:00,81,111.41
2018-01-19 22:59:00,73,113.43
2018-01-19 23:14:00,48,115.84
2018-01-19 23:29:00,45,109.99
2018-01-19 23:44:00,46,110.4
2018-01-19 23:59:00,35,112.18
2018-01-20 00:14:00,31,111.73
2018-01-20 00:29:00,32,110.08
2018-01-20 00:44:00,24,117.86
2018-01-20 00:59:00,18,109.34
2018-01-20 01:14:00,16,107.19
2018-01-20 01:29:00,10,102.15
2018-01-20 01:44:00,19,113.72
2018-01-20 01:59:00,11,110.6
2018-01-20 02:14:00,17,107.99
2018-01-20 02:29:00,9,105.08
2018-01-20 02:44:00,20,112.11
2018-01-20 02:59:00,12,115.45
2018-01-20 03:14:00,22,106.51
2018-01-20 03:29:00,23,110.86
2018-01-20 03:44:00,25,113.82
2018-01-20 03:59:00,25,114.0
2018-01-20 04:14:00,32,110.31
2018-01-20 04:29:00,25,112.65
2018-01-20 04:44:00,26,112.62
2018-01-20 04:59:00,59,116.56
2018-01-20 05:14:00,71,109.72
2018-01-20 05:29:00,65,110.19
2018-01-20 05:44:00,90,107.72
2018-01-20 05:59:00,111,111.39
2018-01-20 06:14:00,134,112.3
2018-01-20 06:29:00,149,111.51
2018-01-20 06:44:00,179,112.5
2018-01-20 06:59:00,193,111.21
2018-01-20 07:14:00,219,109.51
2018-01-20 07:29:00,240,111.53
2018-01-20 07:44:00,256,114.54
2018-01-20 07:59:00,256,115.25
2018-01-20 08:14:00,305,115.16
2018-01-20 08:29:00,313,116.83
2018-01-20 08:44:00,312,117.6
2018-01-20 08:59:00,315,116.32
2018-01-20 09:14:00,322,114.79
2018-01-20 09:29:00,363,113.11
2018-01-20 09:44:00,300,115.49
2018-01-20 09:59:00,353,116.46
2018-01-20 10:14:00,351,116.16
2018-01-20 10:29:00,392,116.29
2018-01-20 10:44:00,405,115.06
2018-01-20 10:59:00,404,114.45
2018-01-20 11:14:00,395,113.65
2018-01-20 11:29:00,366,114.2
2018-01-20 11:44:00,343,115.23
2018-01-20 11:59:00,405,114.8
2018-01-20 12:14:00,375,117.98
2018-01-20 12:29:00,352,117.57
2018-01-20 12:44:00,356,116.5
2018-01-20 12:59:00,347,116.83
2018-01-20 13:14:00,340,118.11
2018-01-20 13:29:00,384,118.06
2018-01-20 13:44:00,343,117.01
2018-01-20 13:59:00,306,117.87
2018-01-20 14:14:00,350,114.57
2018-01-20 14:29:00,312,117.98
2018-01-20 14:44:00,344,118.1
2018-01-20 14:59:00,338,116.76
2018-01-20 15:14:00,347,115.27
2018-01-20 15:29:00,352,112.11
2018-01-20 15:44:00,301,115.31
2018-01-20 15:59:00,334,114.73
2018-01-20 16:14:00,360,115.26
2018-01-20 16:29:00,385,113.02
2018-01-20 16:44:00,336,115.13
2018-01-20 16:59:00,342,114.76
2018-01-20 17:14:00,357,111.06
2018-01-20 17:29:00,366,110.08
2018-01-20 17:44:00,350,111.22
2018-01-20 17:59:00,311,111.5
2018-01-20 18:14:00,304,112.77
2018-01-20 18:29:00,246,112.81
2018-01-20 18:44:00,261,111.92
2018-01-20 18:59:00,198,114.35
2018-01-20 19:14:00,218,114.82
2018-01-20 19:29:00,206,116.33
2018-01-20 19:44:00,162,116.68
2018-01-20 19:59:00,141,114.9
2018-01-20 20:14:00,138,113.73
2018-01-20 20:29:00,140,115.52
2018-01-20 20:44:00,107,115.22
2018-01-20 20:59:00,117,115.82
2018-01-20 21:14:00,97,112.45
2018-01-20 21:29:00,90,116.28
2018-01-20 21:44:00,112,115.08
2018-01-20 21:59:00,102,114.46
2018-01-20 22:14:00,77,114.75
2018-01-20 22:29:00,89,112.01
2018-01-20 22:44:00,100,115.41
2018-01-20 22:59:00,90,111.14
2018-01-20 23:14:00,88,111.75
2018-01-20 23:29:00,61,114.63
2018-01-20 23:44:00,57,113.91
2018-01-20 23:59:00,44,113.7
2018-01-21 00:14:00,39,113.2
2018-01-21 00:29:00,28,113.17
2018-01-21 00:44:00,29,113.13
2018-01-21 00:59:00,23,112.13
2018-01-21 01:14:00,16,111.01
2018-01-21 01:29:00,13,114.69
2018-01-21 01:44:00,19,114.57
2018-01-21 01:59:00,18,112.42
2018-01-21 02:14:00,21,111.79
2018-01-21 02:29:00,15,121.42
2018-01-21 02:44:00,10,114.33
2018-01-21 02:59:00,19,119.32
2018-01-21 03:14:00,18,118.36
2018-01-21 03:29:00,20,114.12
2018-01-21 03:44:00,18,113.43
2018-01-21 03:59:00,23,110.78
2018-01-21 04:14:00,20,110.54
2018-01-21 04:29:00,27,115.26
2018-01-21 04:44:00,32,116.9
2018-01-21 04:59:00,45,115.36
2018-01-21 05:14:00,29,109.82
2018-01-21 05:29:00,52,116.47
2018-01-21 05:44:00,60,113.09
2018-01-21 05:59:00,61,112.8
2018-01-21 06:14:00,69,112.85
2018-01-21 06:29:00,89,113.38
2018-01-21 06:44:00,67,117.21
2018-01-21 06:59:00,77,116.41
2018-01-21 07:14:00,113,112.12
2018-01-21 07:29:00,143,116.05
2018-01-21 07:44:00,129,117.54
2018-01-21 07:59:00,119,117.76
2018-01-21 08:14:00,118,114.68
2018-01-21 08:29:00,130,114.47
2018-01-21 08:44:00,152,114.51
2018-01-21 08:59:00,184,113.76
2018-01-21 09:14:00,179,113.23
2018-01-21 09:29:00,220,113.59
2018-01-21 09:44:00,221,110.85
2018-01-21 09:59:00,281,112.46
2018-01-21 10:14:00,283,112.71
2018-01-21 10:29:00,263,112.25
2018-01-21 10:44:00,294,113.42
2018-01-21 10:59:00,333,112.52
2018-01-21 11:14:00,359,113.5
2018-01-21 11:29:00,324,111.7
2018-01-21 11:44:00,351,110.23
2018-01-21 11:59:00,315,110.56
2018-01-21 12:14:00,361,109.49
2018-01-21 12:29:00,364,111.12
2018-01-21 12:44:00,326,112.46
2018-01-21 12:59:00,370,113.07
2018-01-21 13:14:00,345,111.34
2018-01-21 13:29:00,331,112.8
2018-01-21 13:44:00,371,114.9
2018-01-21 13:59:00,354,113.26
2018-01-21 14:14:00,358,112.24
2018-01-21 14:29:00,311,113.5
2018-01-21 14:44:00,313,114.33
2018-01-21 14:59:00,380,111.28
2018-01-21 15:14:00,375,109.8
2018-01-21 15:29:00,403,112.97
2018-01-21 15:44:00,369,115.93
2018-01-21 15:59:00,407,113.43
2018-01-21 16:14:00,407,106.85
2018-01-21 16:29:00,419,107.21
2018-01-21 16:44:00,367,109.56
2018-01-21 16:59:00,357,108.04
2018-01-21 17:14:00,374,107.38
2018-01-21 17:29:00,361,107.77
2018-01-21 17:44:00,352,110.56
2018-01-21 17:59:00,282,110.5
2018-01-21 18:14:00,312,109.06
2018-01-21 18:29:00,252,110.21
2018-01-21 18:44:00,304,110.08
2018-01-21 18:59:00,277,113.12
2018-01-21 19:14:00,293,112.92
2018-01-21 19:29:00,272,114.35
2018-01-21 19:44:00,234,112.97
2018-01-21 19:59:00,205,114.24
2018-01-21 20:14:00,199,112.12
2018-01-21 20:29:00,157,115.94
2018-01-21 20:44:00,159,114.1
2018-01-21 20:59:00,138,114.05
2018-01-21 21:14:00,158,115.16
2018-01-21 21:29:00,127,116.02
2018-01-21 21:44:00,113,116.12
2018-01-21 21:59:00,108,113.33
2018-01-21 22:14:00,73,111.58
2018-01-21 22:29:00,91,109.64
2018-01-21 22:44:00,59,112.5
2018-01-21 22:59:00,52,111.73
2018-01-21 23:14:00,55,112.56
2018-01-21 23:29:00,40,109.4
2018-01-21 23:44:00,28,109.0
2018-01-21 23:59:00,25,110.86
2018-01-22 00:14:00,22,106.07
2018-01-22 00:29:00,16,112.18
2018-01-22 00:44:00,11,110.92
2018-01-22 00:59:00,14,108.83
2018-01-22 01:14:00,7,112.29
2018-01-22 01:29:00,11,109.25
2018-01-22 01:44:00,8,117.76
2018-01-22 01:59:00,10,110.02
2018-01-22 02:14:00,19,112.47
2018-01-22 02:29:00,16,115.49
2018-01-22 02:44:00,13,108.41
2018-01-22 02:59:00,13,107.65
2018-01-22 03:14:00,13,106.19
2018-01-22 03:29:00,18,116.12
2018-01-22 03:44:00,23,113.51
2018-01-22 03:59:00,36,111.55
2018-01-22 04:14:00,46,113.39
2018-01-22 04:29:00,56,114.98
2018-01-22 04:44:00,84,116.16
2018-01-22 04:59:00,99,118.3
2018-01-22 05:14:00,174,115.05
2018-01-22 05:29:00,251,118.6
2018-01-22 05:44:00,406,116.09
2018-01-22 05:59:00,537,115.92
2018-01-22 06:14:00,618,112.41
2018-01-22 06:29:00,812,106.23
2018-01-22 06:44:00,827,102.77
2018-01-22 06:59:00,848,101.35
2018-01-22 07:14:00,890,99.33
2018-01-22 07:29:00,855,95.26
2018-01-22 07:44:00,860,96.48
2018-01-22 07:59:00,804,94.79
2018-01-22 08:14:00,767,101.31
2018-01-22 08:29:00,706,106.82
2018-01-22 08:44:00,548,112.57
2018-01-22 08:59:00,598,111.53
2018-01-22 09:14:00,483,111.72
2018-01-22 09:29:00,443,110.78
2018-01-22 09:44:00,404,112.94
2018-01-22 09:59:00,406,111.81
2018-01-22 10:14:00,352,109.89
2018-01-22 10:29:00,361,111.76
2018-01-22 10:44:00,350,112.29
2018-01-22 10:59:00,282,111.85
2018-01-22 11:14:00,287,112.95
2018-01-22 11:29:00,305,114.22
2018-01-22 11:44:00,284,113.17
2018-01-22 11:59:00,268,113.27
2018-01-22 12:14:00,293,112.25
2018-01-22 12:29:00,247,112.56
2018-01-22 12:44:00,280,115.34
2018-01-22 12:59:00,268,114.0
2018-01-22 13:14:00,316,112.74
2018-01-22 13:29:00,317,111.11
2018-01-22 13:44:00,291,112.15
2018-01-22 13:59:00,318,113.4
2018-01-22 14:14:00,313,112.43
2018-01-22 14:29:00,306,111.8
2018-01-22 14:44:00,296,113.44
2018-01-22 14:59:00,338,112.15
2018-01-22 15:14:00,388,112.87
2018-01-22 15:29:00,308,113.38
2018-01-22 15:44:00,323,114.69
2018-01-22 15:59:00,313,114.91
2018-01-22 16:14:00,340,114.56
2018-01-22 16:29:00,374,113.91
2018-01-22 16:44:00,354,114.17
2018-01-22 16:59:00,417,113.12
2018-01-22 17:14:00,393,112.59
2018-01-22 17:29:00,378,112.21
2018-01-22 17:44:00,362,113.71
2018-01-22 17:59:00,347,113.43
2018-01-22 18:14:00,342,112.99
2018-01-22 18:29:00,292,112.31
2018-01-22 18:44:00,267,112.94
2018-01-22 18:59:00,211,114.92
2018-01-22 19:14:00,213,113.18
2018-01-22 19:29:00,195,115.1
2018-01-22 19:44:00,150,114.63
2018-01-22 19:59:00,167,115.56
2018-01-22 20:14:00,112,115.32
2018-01-22 20:29:00,102,118.13
2018-01-22 20:44:00,95,118.17
2018-01-22 20:59:00,102,115.08
2018-01-22 21:14:00,84,114.62
2018-01-22 21:29:00,104,113.08
2018-01-22 21:44:00,83,113.42
2018-01-22 21:59:00,77,113.34
2018-01-22 22:14:00,71,114.69
2018-01-22 22:29:00,94,110.77
2018-01-22 22:44:00,54,113.58
2018-01-22 22:59:00,40,112.01
2018-01-22 23:14:00,37,106.72
2018-01-22 23:29:00,30,110.77
2018-01-22 23:44:00,25,107.59
2018-01-22 23:59:00,20,109.57
2018-01-23 00:14:00,19,112.01
2018-01-23 00:29:00,15,106.78
2018-01-23 00:44:00,5,112.69
2018-01-23 00:59:00,11,116.33
2018-01-23 01:14:00,12,118.74
2018-01-23 01:29:00,7,113.62
2018-01-23 01:44:00,14,109.69
2018-01-23 01:59:00,12,101.8
2018-01-23 02:14:00,11,102.34
2018-01-23 02:29:00,11,113.09
2018-01-23 02:44:00,14,103.5
2018-01-23 02:59:00,9,114.28
2018-01-23 03:14:00,8,104.7
2018-01-23 03:29:00,10,113.84
2018-01-23 03:44:00,22,114.46
2018-01-23 03:59:00,20,108.17
2018-01-23 04:14:00,41,115.61
2018-01-23 04:29:00,49,113.2
2018-01-23 04:44:00,63,112.29
2018-01-23 04:59:00,89,113.56
2018-01-23 05:14:00,136,114.84
2018-01-23 05:29:00,244,117.9
2018-01-23 05:44:00,352,118.28
2018-01-23 05:59:00,439,115.91
2018-01-23 06:14:00,628,111.12
2018-01-23 06:29:00,728,107.06
2018-01-23 06:44:00,847,98.83
2018-01-23 06:59:00,849,96.58
2018-01-23 07:14:00,873,90.83
2018-01-23 07:29:00,808,96.19
2018-01-23 07:44:00,843,93.43
2018-01-23 07:59:00,750,96.18
2018-01-23 08:14:00,751,95.62
2018-01-23 08:29:00,810,87.46
2018-01-23 08:44:00,611,41.3
2018-01-23 08:59:00,654,70.79
2018-01-23 09:14:00,467,108.24
2018-01-23 09:29:00,425,110.86
2018-01-23 09:44:00,426,111.14
2018-01-23 09:59:00,396,110.23
2018-01-23 10:14:00,338,111.0
2018-01-23 10:29:00,349,110.79
2018-01-23 10:44:00,189,110.33
2018-01-23 10:59:00,422,108.29
2018-01-23 11:14:00,280,112.23
2018-01-23 11:29:00,283,111.06
2018-01-23 11:44:00,295,112.79
2018-01-23 11:59:00,294,112.6
2018-01-23 12:14:00,290,113.09
2018-01-23 12:29:00,319,111.09
2018-01-23 12:44:00,284,113.22
2018-01-23 12:59:00,236,111.23
2018-01-23 13:14:00,342,111.91
2018-01-23 13:29:00,276,112.41
2018-01-23 13:44:00,287,113.82
2018-01-23 13:59:00,298,112.18
2018-01-23 14:14:00,308,111.24
2018-01-23 14:29:00,337,111.84
2018-01-23 14:44:00,307,112.72
2018-01-23 14:59:00,328,112.35
2018-01-23 15:14:00,353,113.09
2018-01-23 15:29:00,334,114.56
2018-01-23 15:44:00,331,112.77
2018-01-23 15:59:00,327,113.38
2018-01-23 16:14:00,381,113.62
2018-01-23 16:29:00,380,114.3
2018-01-23 16:44:00,358,111.06
2018-01-23 16:59:00,378,114.19
2018-01-23 17:14:00,368,111.88
2018-01-23 17:29:00,354,110.03
2018-01-23 17:44:00,353,111.11
2018-01-23 17:59:00,383,111.95
2018-01-23 18:14:00,309,113.28
2018-01-23 18:29:00,302,113.99
2018-01-23 18:44:00,242,113.37
2018-01-23 18:59:00,234,113.34
2018-01-23 19:14:00,215,115.4
2018-01-23 19:29:00,177,113.94
2018-01-23 19:44:00,159,114.63
2018-01-23 19:59:00,157,112.61
2018-01-23 20:14:00,111,114.64
2018-01-23 20:29:00,99,113.0
2018-01-23 20:44:00,104,113.05
2018-01-23 20:59:00,95,113.78
2018-01-23 21:14:00,96,111.29
2018-01-23 21:29:00,109,112.66
2018-01-23 21:44:00,95,115.68
2018-01-23 21:59:00,94,113.31
