Timestamp,TMUSite5509-2 - Speed Value,TMUSite5509-2 - Total Carriageway Flow
2018-01-16 06:44:00,102.5,828
2018-01-16 06:59:00,96.4,865
2018-01-16 07:14:00,95.23,867
2018-01-16 07:29:00,96.48,828
2018-01-16 07:44:00,94.99,809
2018-01-16 07:59:00,92.72,884
2018-01-16 08:14:00,95.62,816
2018-01-16 08:29:00,54.91,729
2018-01-16 08:44:00,98.13,702
2018-01-16 08:59:00,110.09,553
2018-01-16 09:14:00,111.0,459
2018-01-16 09:29:00,111.6,434
2018-01-16 09:44:00,111.72,389
2018-01-16 09:59:00,112.63,314
2018-01-16 10:14:00,110.76,344
2018-01-16 10:29:00,112.4,321
2018-01-16 10:44:00,113.1,307
2018-01-16 10:59:00,111.97,272
2018-01-16 11:14:00,113.1,263
2018-01-16 11:29:00,112.2,283
2018-01-16 11:44:00,111.92,274
2018-01-16 11:59:00,111.95,290
2018-01-16 12:14:00,110.86,286
2018-01-16 12:29:00,111.74,289
2018-01-16 12:44:00,113.21,289
2018-01-16 12:59:00,111.66,293
2018-01-16 13:14:00,112.22,301
2018-01-16 13:29:00,113.16,308
2018-01-16 13:44:00,110.99,278
2018-01-16 13:59:00,112.46,306
2018-01-16 14:14:00,111.7,313
2018-01-16 14:29:00,111.43,331
2018-01-16 14:44:00,113.03,297
2018-01-16 14:59:00,113.31,326
2018-01-16 15:14:00,114.01,329
2018-01-16 15:29:00,115.95,343
2018-01-16 15:44:00,113.9,356
2018-01-16 15:59:00,114.2,329
2018-01-16 16:14:00,114.91,331
2018-01-16 16:29:00,114.88,388
2018-01-16 16:44:00,114.22,419
2018-01-16 16:59:00,111.49,370
2018-01-16 17:14:00,109.85,378
2018-01-16 17:29:00,109.49,384
2018-01-16 17:44:00,111.61,346
2018-01-16 17:59:00,111.48,388
2018-01-16 18:14:00,112.05,336
2018-01-16 18:29:00,111.94,299
2018-01-16 18:44:00,108.13,271
2018-01-16 18:59:00,109.63,220
2018-01-16 19:14:00,109.04,212
2018-01-16 19:29:00,108.16,190
2018-01-16 19:44:00,112.5,156
2018-01-16 19:59:00,113.39,142
2018-01-16 20:14:00,113.39,134
2018-01-16 20:29:00,111.96,112
2018-01-16 20:44:00,113.54,96
2018-01-16 20:59:00,112.06,78
2018-01-16 21:14:00,110.4,83
2018-01-16 21:29:00,113.89,110
2018-01-16 21:44:00,113.01,85
2018-01-16 21:59:00,113.59,88
2018-01-16 22:14:00,114.06,83
2018-01-16 22:29:00,110.44,102
2018-01-16 22:44:00,113.02,69
2018-01-16 22:59:00,111.42,41
2018-01-16 23:14:00,108.66,36
2018-01-16 23:29:00,106.65,40
2018-01-16 23:44:00,107.57,27
2018-01-16 23:59:00,105.72,16
2018-01-17 00:14:00,113.79,16
2018-01-17 00:29:00,101.71,10
2018-01-17 00:44:00,117.14,10
2018-01-17 00:59:00,108.67,10
2018-01-17 01:14:00,105.02,8
2018-01-17 01:29:00,99.95,6
2018-01-17 01:44:00,120.91,13
2018-01-17 01:59:00,115.43,15
2018-01-17 02:14:00,109.16,15
2018-01-17 02:29:00,107.87,16
2018-01-17 02:44:00,105.59,12
2018-01-17 02:59:00,107.38,13
2018-01-17 03:14:00,108.65,14
2018-01-17 03:29:00,105.48,11
2018-01-17 03:44:00,114.89,13
2018-01-17 03:59:00,109.42,21
2018-01-17 04:14:00,110.87,32
2018-01-17 04:29:00,111.69,35
2018-01-17 04:44:00,109.92,64
2018-01-17 04:59:00,114.74,91
2018-01-17 05:14:00,113.68,145
2018-01-17 05:29:00,116.51,206
2018-01-17 05:44:00,114.92,377
2018-01-17 05:59:00,115.91,471
2018-01-17 06:14:00,113.76,528
2018-01-17 06:29:00,105.34,741
2018-01-17 06:44:00,97.99,834
2018-01-17 06:59:00,98.02,896
2018-01-17 07:14:00,100.06,866
2018-01-17 07:29:00,93.76,914
2018-01-17 07:44:00,96.83,860
2018-01-17 07:59:00,104.46,759
2018-01-17 08:14:00,106.08,754
2018-01-17 08:29:00,104.95,692
2018-01-17 08:44:00,107.37,647
2018-01-17 08:59:00,109.54,567
2018-01-17 09:14:00,111.02,463
2018-01-17 09:29:00,106.21,454
2018-01-17 09:44:00,109.73,417
2018-01-17 09:59:00,112.32,351
2018-01-17 10:14:00,110.94,365
2018-01-17 10:29:00,111.9,299
2018-01-17 10:44:00,112.29,300
2018-01-17 10:59:00,111.84,290
2018-01-17 11:14:00,112.02,298
2018-01-17 11:29:00,112.73,267
2018-01-17 11:44:00,110.19,296
2018-01-17 11:59:00,112.81,288
2018-01-17 12:14:00,112.88,313
2018-01-17 12:29:00,112.61,269
2018-01-17 12:44:00,112.44,324
2018-01-17 12:59:00,114.02,313
2018-01-17 13:14:00,110.86,296
2018-01-17 13:29:00,112.32,307
2018-01-17 13:44:00,111.75,289
2018-01-17 13:59:00,107.92,304
2018-01-17 14:14:00,109.43,369
2018-01-17 14:29:00,113.11,330
2018-01-17 14:44:00,112.71,348
2018-01-17 14:59:00,113.84,343
2018-01-17 15:14:00,113.67,373
2018-01-17 15:29:00,114.64,309
2018-01-17 15:44:00,114.63,376
2018-01-17 15:59:00,114.73,369
2018-01-17 16:14:00,113.97,378
2018-01-17 16:29:00,112.92,356
2018-01-17 16:44:00,113.74,410
2018-01-17 16:59:00,113.26,413
2018-01-17 17:14:00,112.46,402
2018-01-17 17:29:00,112.82,369
2018-01-17 17:44:00,111.55,353
2018-01-17 17:59:00,111.37,373
2018-01-17 18:14:00,114.1,327
2018-01-17 18:29:00,113.98,322
2018-01-17 18:44:00,115.27,271
2018-01-17 18:59:00,112.21,219
2018-01-17 19:14:00,114.93,220
2018-01-17 19:29:00,115.82,193
2018-01-17 19:44:00,114.83,129
2018-01-17 19:59:00,113.22,140
2018-01-17 20:14:00,115.22,134
2018-01-17 20:29:00,114.33,130
2018-01-17 20:44:00,114.77,121
2018-01-17 20:59:00,112.43,95
2018-01-17 21:14:00,112.94,94
2018-01-17 21:29:00,110.79,101
2018-01-17 21:44:00,111.49,89
2018-01-17 21:59:00,114.1,90
2018-01-17 22:14:00,112.84,84
2018-01-17 22:29:00,110.64,121
2018-01-17 22:44:00,110.96,74
2018-01-17 22:59:00,106.8,66
2018-01-17 23:14:00,101.0,49
2018-01-17 23:29:00,102.38,43
2018-01-17 23:44:00,104.5,30
2018-01-17 23:59:00,107.69,17
2018-01-18 00:14:00,108.22,16
2018-01-18 00:29:00,99.95,13
2018-01-18 00:44:00,112.49,14
2018-01-18 00:59:00,112.5,13
2018-01-18 01:14:00,111.85,13
2018-01-18 01:29:00,120.42,9
2018-01-18 01:44:00,109.7,6
2018-01-18 01:59:00,104.36,16
2018-01-18 02:14:00,104.39,26
2018-01-18 02:29:00,90.79,5
2018-01-18 02:44:00,108.15,12
2018-01-18 02:59:00,103.97,22
2018-01-18 03:14:00,112.43,14
2018-01-18 03:29:00,110.02,21
2018-01-18 03:44:00,110.81,17
2018-01-18 03:59:00,108.72,30
2018-01-18 04:14:00,107.54,30
2018-01-18 04:29:00,113.32,36
2018-01-18 04:44:00,113.66,66
2018-01-18 04:59:00,113.37,80
2018-01-18 05:14:00,114.06,147
2018-01-18 05:29:00,115.34,231
2018-01-18 05:44:00,116.22,328
2018-01-18 05:59:00,113.54,460
2018-01-18 06:14:00,112.36,583
2018-01-18 06:29:00,107.68,705
2018-01-18 06:44:00,103.38,856
2018-01-18 06:59:00,102.23,867
2018-01-18 07:14:00,98.86,885
2018-01-18 07:29:00,94.47,855
2018-01-18 07:44:00,94.46,836
2018-01-18 07:59:00,104.51,806
2018-01-18 08:14:00,100.45,755
2018-01-18 08:29:00,90.55,743
2018-01-18 08:44:00,107.2,670
2018-01-18 08:59:00,110.33,546
2018-01-18 09:14:00,110.87,488
2018-01-18 09:29:00,111.37,427
2018-01-18 09:44:00,112.26,392
2018-01-18 09:59:00,110.99,369
2018-01-18 10:14:00,111.52,345
2018-01-18 10:29:00,110.3,352
2018-01-18 10:44:00,113.33,258
2018-01-18 10:59:00,110.78,363
2018-01-18 11:14:00,113.22,277
2018-01-18 11:29:00,111.86,287
2018-01-18 11:44:00,114.03,295
2018-01-18 11:59:00,113.49,302
2018-01-18 12:14:00,113.09,296
2018-01-18 12:29:00,112.1,326
2018-01-18 12:44:00,113.82,306
2018-01-18 12:59:00,112.03,331
2018-01-18 13:14:00,113.35,301
2018-01-18 13:29:00,110.68,364
2018-01-18 13:44:00,112.17,299
2018-01-18 13:59:00,113.73,327
2018-01-18 14:14:00,112.53,369
2018-01-18 14:29:00,112.73,370
2018-01-18 14:44:00,112.39,342
2018-01-18 14:59:00,114.32,330
2018-01-18 15:14:00,113.3,329
2018-01-18 15:29:00,114.29,345
2018-01-18 15:44:00,115.36,312
2018-01-18 15:59:00,114.01,374
2018-01-18 16:14:00,115.05,372
2018-01-18 16:29:00,115.52,388
2018-01-18 16:44:00,115.04,382
2018-01-18 16:59:00,113.87,400
2018-01-18 17:14:00,115.43,379
2018-01-18 17:29:00,109.15,397
2018-01-18 17:44:00,111.42,391
2018-01-18 17:59:00,111.07,402
2018-01-18 18:14:00,110.94,384
2018-01-18 18:29:00,114.12,300
2018-01-18 18:44:00,113.24,316
2018-01-18 18:59:00,113.49,283
2018-01-18 19:14:00,115.38,232
2018-01-18 19:29:00,112.55,184
2018-01-18 19:44:00,116.18,193
2018-01-18 19:59:00,113.0,153
2018-01-18 20:14:00,111.13,127
2018-01-18 20:29:00,112.21,106
2018-01-18 20:44:00,114.1,109
2018-01-18 20:59:00,111.63,95
2018-01-18 21:14:00,110.56,100
2018-01-18 21:29:00,113.54,97
2018-01-18 21:44:00,112.69,99
2018-01-18 21:59:00,114.26,93
2018-01-18 22:14:00,114.53,82
2018-01-18 22:29:00,111.29,109
2018-01-18 22:44:00,112.49,73
2018-01-18 22:59:00,115.25,57
2018-01-18 23:14:00,111.73,57
2018-01-18 23:29:00,110.46,44
2018-01-18 23:44:00,112.77,40
2018-01-18 23:59:00,113.42,23
2018-01-19 00:14:00,111.64,22
2018-01-19 00:29:00,107.89,13
2018-01-19 00:44:00,103.41,15
2018-01-19 00:59:00,105.33,15
2018-01-19 01:14:00,109.1,7
2018-01-19 01:29:00,104.01,16
2018-01-19 01:44:00,107.11,19
2018-01-19 01:59:00,105.11,13
2018-01-19 02:14:00,101.17,15
2018-01-19 02:29:00,101.45,12
2018-01-19 02:44:00,117.6,12
2018-01-19 02:59:00,112.27,13
2018-01-19 03:14:00,109.78,12
2018-01-19 03:29:00,111.62,20
2018-01-19 03:44:00,108.68,25
2018-01-19 03:59:00,112.56,26
2018-01-19 04:14:00,110.96,30
2018-01-19 04:29:00,115.59,32
2018-01-19 04:44:00,113.59,58
2018-01-19 04:59:00,118.08,88
2018-01-19 05:14:00,113.01,137
2018-01-19 05:29:00,117.3,173
2018-01-19 05:44:00,116.8,305
2018-01-19 05:59:00,115.69,427
2018-01-19 06:14:00,112.02,521
2018-01-19 06:29:00,111.49,629
2018-01-19 06:44:00,105.52,730
2018-01-19 06:59:00,106.49,740
2018-01-19 07:14:00,104.36,783
2018-01-19 07:29:00,95.76,818
2018-01-19 07:44:00,102.27,784
2018-01-19 07:59:00,106.05,717
2018-01-19 08:14:00,101.75,778
2018-01-19 08:29:00,106.62,718
2018-01-19 08:44:00,110.85,606
2018-01-19 08:59:00,111.37,530
2018-01-19 09:14:00,112.33,456
2018-01-19 09:29:00,110.61,453
2018-01-19 09:44:00,110.99,401
2018-01-19 09:59:00,111.45,378
2018-01-19 10:14:00,112.74,349
2018-01-19 10:29:00,111.39,327
2018-01-19 10:44:00,113.46,301
2018-01-19 10:59:00,112.75,348
2018-01-19 11:14:00,113.54,340
2018-01-19 11:29:00,114.48,328
2018-01-19 11:44:00,113.79,338
2018-01-19 11:59:00,112.98,348
2018-01-19 12:14:00,113.96,362
2018-01-19 12:29:00,113.79,342
2018-01-19 12:44:00,112.9,308
2018-01-19 12:59:00,113.2,300
2018-01-19 13:14:00,112.91,340
2018-01-19 13:29:00,111.62,306
2018-01-19 13:44:00,114.45,325
2018-01-19 13:59:00,111.39,317
2018-01-19 14:14:00,113.72,308
2018-01-19 14:29:00,113.6,291
2018-01-19 14:44:00,112.58,305
2018-01-19 14:59:00,113.57,333
2018-01-19 15:14:00,112.67,327
2018-01-19 15:29:00,105.09,639
2018-01-19 15:44:00,115.84,380
2018-01-19 15:59:00,114.08,427
2018-01-19 16:14:00,114.85,435
2018-01-19 16:29:00,114.82,424
2018-01-19 16:44:00,115.35,447
2018-01-19 16:59:00,114.19,386
2018-01-19 17:14:00,112.88,384
2018-01-19 17:29:00,111.89,401
2018-01-19 17:44:00,113.85,395
2018-01-19 17:59:00,113.19,326
2018-01-19 18:14:00,112.61,334
2018-01-19 18:29:00,113.28,283
2018-01-19 18:44:00,113.11,335
2018-01-19 18:59:00,114.58,265
2018-01-19 19:14:00,114.08,239
2018-01-19 19:29:00,113.93,206
2018-01-19 19:44:00,114.58,213
2018-01-19 19:59:00,112.69,176
2018-01-19 20:14:00,114.09,143
2018-01-19 20:29:00,116.84,163
2018-01-19 20:44:00,115.45,113
2018-01-19 20:59:00,115.08,104
2018-01-19 21:14:00,112.77,91
2018-01-19 21:29:00,115.1,107
2018-01-19 21:44:00,111.73,97
2018-01-19 21:59:00,117.24,95
2018-01-19 22:14:00,111.01,73
2018-01-19 22:29:00,111.45,105
2018-01-19 22:44:00,111.41,81
2018-01-19 22:59:00,113.43,73
2018-01-19 23:14:00,115.84,48
2018-01-19 23:29:00,109.99,45
2018-01-19 23:44:00,110.4,46
2018-01-19 23:59:00,112.18,35
2018-01-20 00:14:00,111.73,31
2018-01-20 00:29:00,110.08,32
2018-01-20 00:44:00,117.86,24
2018-01-20 00:59:00,109.34,18
2018-01-20 01:14:00,107.19,16
2018-01-20 01:29:00,102.15,10
2018-01-20 01:44:00,113.72,19
2018-01-20 01:59:00,110.6,11
2018-01-20 02:14:00,107.99,17
2018-01-20 02:29:00,105.08,9
2018-01-20 02:44:00,112.11,20
2018-01-20 02:59:00,115.45,12
2018-01-20 03:14:00,106.51,22
2018-01-20 03:29:00,110.86,23
2018-01-20 03:44:00,113.82,25
2018-01-20 03:59:00,114.0,25
2018-01-20 04:14:00,110.31,32
2018-01-20 04:29:00,112.65,25
2018-01-20 04:44:00,112.62,26
2018-01-20 04:59:00,116.56,59
2018-01-20 05:14:00,109.72,71
2018-01-20 05:29:00,110.19,65
2018-01-20 05:44:00,107.72,90
2018-01-20 05:59:00,111.39,111
2018-01-20 06:14:00,112.3,134
2018-01-20 06:29:00,111.51,149
2018-01-20 06:44:00,112.5,179
2018-01-20 06:59:00,111.21,193
2018-01-20 07:14:00,109.51,219
2018-01-20 07:29:00,111.53,240
2018-01-20 07:44:00,114.54,256
2018-01-20 07:59:00,115.25,256
2018-01-20 08:14:00,115.16,305
2018-01-20 08:29:00,116.83,313
2018-01-20 08:44:00,117.6,312
2018-01-20 08:59:00,116.32,315
2018-01-20 09:14:00,114.79,322
2018-01-20 09:29:00,113.11,363
2018-01-20 09:44:00,115.49,300
2018-01-20 09:59:00,116.46,353
2018-01-20 10:14:00,116.16,351
2018-01-20 10:29:00,116.29,392
2018-01-20 10:44:00,115.06,405
2018-01-20 10:59:00,114.45,404
2018-01-20 11:14:00,113.65,395
2018-01-20 11:29:00,114.2,366
2018-01-20 11:44:00,115.23,343
2018-01-20 11:59:00,114.8,405
2018-01-20 12:14:00,117.98,375
2018-01-20 12:29:00,117.57,352
2018-01-20 12:44:00,116.5,356
2018-01-20 12:59:00,116.83,347
2018-01-20 13:14:00,118.11,340
2018-01-20 13:29:00,118.06,384
2018-01-20 13:44:00,117.01,343
2018-01-20 13:59:00,117.87,306
2018-01-20 14:14:00,114.57,350
2018-01-20 14:29:00,117.98,312
2018-01-20 14:44:00,118.1,344
2018-01-20 14:59:00,116.76,338
2018-01-20 15:14:00,115.27,347
2018-01-20 15:29:00,112.11,352
2018-01-20 15:44:00,115.31,301
2018-01-20 15:59:00,114.73,334
2018-01-20 16:14:00,115.26,360
2018-01-20 16:29:00,113.02,385
2018-01-20 16:44:00,115.13,336
2018-01-20 16:59:00,114.76,342
2018-01-20 17:14:00,111.06,357
2018-01-20 17:29:00,110.08,366
2018-01-20 17:44:00,111.22,350
2018-01-20 17:59:00,111.5,311
2018-01-20 18:14:00,112.77,304
2018-01-20 18:29:00,112.81,246
2018-01-20 18:44:00,111.92,261
2018-01-20 18:59:00,114.35,198
2018-01-20 19:14:00,114.82,218
2018-01-20 19:29:00,116.33,206
2018-01-20 19:44:00,116.68,162
2018-01-20 19:59:00,114.9,141
2018-01-20 20:14:00,113.73,138
2018-01-20 20:29:00,115.52,140
2018-01-20 20:44:00,115.22,107
2018-01-20 20:59:00,115.82,117
2018-01-20 21:14:00,112.45,97
2018-01-20 21:29:00,116.28,90
2018-01-20 21:44:00,115.08,112
2018-01-20 21:59:00,114.46,102
2018-01-20 22:14:00,114.75,77
2018-01-20 22:29:00,112.01,89
2018-01-20 22:44:00,115.41,100
2018-01-20 22:59:00,111.14,90
2018-01-20 23:14:00,111.75,88
2018-01-20 23:29:00,114.63,61
2018-01-20 23:44:00,113.91,57
2018-01-20 23:59:00,113.7,44
2018-01-21 00:14:00,113.2,39
2018-01-21 00:29:00,113.17,28
2018-01-21 00:44:00,113.13,29
2018-01-21 00:59:00,112.13,23
2018-01-21 01:14:00,111.01,16
2018-01-21 01:29:00,114.69,13
2018-01-21 01:44:00,114.57,19
2018-01-21 01:59:00,112.42,18
2018-01-21 02:14:00,111.79,21
2018-01-21 02:29:00,121.42,15
2018-01-21 02:44:00,114.33,10
2018-01-21 02:59:00,119.32,19
2018-01-21 03:14:00,118.36,18
2018-01-21 03:29:00,114.12,20
2018-01-21 03:44:00,113.43,18
2018-01-21 03:59:00,110.78,23
2018-01-21 04:14:00,110.54,20
2018-01-21 04:29:00,115.26,27
2018-01-21 04:44:00,116.9,32
2018-01-21 04:59:00,115.36,45
2018-01-21 05:14:00,109.82,29
2018-01-21 05:29:00,116.47,52
2018-01-21 05:44:00,113.09,60
2018-01-21 05:59:00,112.8,61
2018-01-21 06:14:00,112.85,69
2018-01-21 06:29:00,113.38,89
2018-01-21 06:44:00,117.21,67
2018-01-21 06:59:00,116.41,77
2018-01-21 07:14:00,112.12,113
2018-01-21 07:29:00,116.05,143
2018-01-21 07:44:00,117.54,129
2018-01-21 07:59:00,117.76,119
2018-01-21 08:14:00,114.68,118
2018-01-21 08:29:00,114.47,130
2018-01-21 08:44:00,114.51,152
2018-01-21 08:59:00,113.76,184
2018-01-21 09:14:00,113.23,179
2018-01-21 09:29:00,113.59,220
2018-01-21 09:44:00,110.85,221
2018-01-21 09:59:00,112.46,281
2018-01-21 10:14:00,112.71,283
2018-01-21 10:29:00,112.25,263
2018-01-21 10:44:00,113.42,294
2018-01-21 10:59:00,112.52,333
2018-01-21 11:14:00,113.5,359
2018-01-21 11:29:00,111.7,324
2018-01-21 11:44:00,110.23,351
2018-01-21 11:59:00,110.56,315
2018-01-21 12:14:00,109.49,361
2018-01-21 12:29:00,111.12,364
2018-01-21 12:44:00,112.46,326
2018-01-21 12:59:00,113.07,370
2018-01-21 13:14:00,111.34,345
2018-01-21 13:29:00,112.8,331
2018-01-21 13:44:00,114.9,371
2018-01-21 13:59:00,113.26,354
2018-01-21 14:14:00,112.24,358
2018-01-21 14:29:00,113.5,311
2018-01-21 14:44:00,114.33,313
2018-01-21 14:59:00,111.28,380
2018-01-21 15:14:00,109.8,375
2018-01-21 15:29:00,112.97,403
2018-01-21 15:44:00,115.93,369
2018-01-21 15:59:00,113.43,407
2018-01-21 16:14:00,106.85,407
2018-01-21 16:29:00,107.21,419
2018-01-21 16:44:00,109.56,367
2018-01-21 16:59:00,108.04,357
2018-01-21 17:14:00,107.38,374
2018-01-21 17:29:00,107.77,361
2018-01-21 17:44:00,110.56,352
2018-01-21 17:59:00,110.5,282
2018-01-21 18:14:00,109.06,312
2018-01-21 18:29:00,110.21,252
2018-01-21 18:44:00,110.08,304
2018-01-21 18:59:00,113.12,277
2018-01-21 19:14:00,112.92,293
2018-01-21 19:29:00,114.35,272
2018-01-21 19:44:00,112.97,234
2018-01-21 19:59:00,114.24,205
2018-01-21 20:14:00,112.12,199
2018-01-21 20:29:00,115.94,157
2018-01-21 20:44:00,114.1,159
2018-01-21 20:59:00,114.05,138
2018-01-21 21:14:00,115.16,158
2018-01-21 21:29:00,116.02,127
2018-01-21 21:44:00,116.12,113
2018-01-21 21:59:00,113.33,108
2018-01-21 22:14:00,111.58,73
2018-01-21 22:29:00,109.64,91
2018-01-21 22:44:00,112.5,59
2018-01-21 22:59:00,111.73,52
2018-01-21 23:14:00,112.56,55
2018-01-21 23:29:00,109.4,40
2018-01-21 23:44:00,109.0,28
2018-01-21 23:59:00,110.86,25
2018-01-22 00:14:00,106.07,22
2018-01-22 00:29:00,112.18,16
2018-01-22 00:44:00,110.92,11
2018-01-22 00:59:00,108.83,14
2018-01-22 01:14:00,112.29,7
2018-01-22 01:29:00,109.25,11
2018-01-22 01:44:00,117.76,8
2018-01-22 01:59:00,110.02,10
2018-01-22 02:14:00,112.47,19
2018-01-22 02:29:00,115.49,16
2018-01-22 02:44:00,108.41,13
2018-01-22 02:59:00,107.65,13
2018-01-22 03:14:00,106.19,13
2018-01-22 03:29:00,116.12,18
2018-01-22 03:44:00,113.51,23
2018-01-22 03:59:00,111.55,36
2018-01-22 04:14:00,113.39,46
2018-01-22 04:29:00,114.98,56
2018-01-22 04:44:00,116.16,84
2018-01-22 04:59:00,118.3,99
2018-01-22 05:14:00,115.05,174
2018-01-22 05:29:00,118.6,251
2018-01-22 05:44:00,116.09,406
2018-01-22 05:59:00,115.92,537
2018-01-22 06:14:00,112.41,618
2018-01-22 06:29:00,106.23,812
2018-01-22 06:44:00,102.77,827
2018-01-22 06:59:00,101.35,848
2018-01-22 07:14:00,99.33,890
2018-01-22 07:29:00,95.26,855
2018-01-22 07:44:00,96.48,860
2018-01-22 07:59:00,94.79,804
2018-01-22 08:14:00,101.31,767
2018-01-22 08:29:00,106.82,706
2018-01-22 08:44:00,112.57,548
2018-01-22 08:59:00,111.53,598
2018-01-22 09:14:00,111.72,483
2018-01-22 09:29:00,110.78,443
2018-01-22 09:44:00,112.94,404
2018-01-22 09:59:00,111.81,406
2018-01-22 10:14:00,109.89,352
2018-01-22 10:29:00,111.76,361
2018-01-22 10:44:00,112.29,350
2018-01-22 10:59:00,111.85,282
2018-01-22 11:14:00,112.95,287
2018-01-22 11:29:00,114.22,305
2018-01-22 11:44:00,113.17,284
2018-01-22 11:59:00,113.27,268
2018-01-22 12:14:00,112.25,293
2018-01-22 12:29:00,112.56,247
2018-01-22 12:44:00,115.34,280
2018-01-22 12:59:00,114.0,268
2018-01-22 13:14:00,112.74,316
2018-01-22 13:29:00,111.11,317
2018-01-22 13:44:00,112.15,291
2018-01-22 13:59:00,113.4,318
2018-01-22 14:14:00,112.43,313
2018-01-22 14:29:00,111.8,306
2018-01-22 14:44:00,113.44,296
2018-01-22 14:59:00,112.15,338
2018-01-22 15:14:00,112.87,388
2018-01-22 15:29:00,113.38,308
2018-01-22 15:44:00,114.69,323
2018-01-22 15:59:00,114.91,313
2018-01-22 16:14:00,114.56,340
2018-01-22 16:29:00,113.91,374
2018-01-22 16:44:00,114.17,354
2018-01-22 16:59:00,113.12,417
2018-01-22 17:14:00,112.59,393
2018-01-22 17:29:00,112.21,378
2018-01-22 17:44:00,113.71,362
2018-01-22 17:59:00,113.43,347
2018-01-22 18:14:00,112.99,342
2018-01-22 18:29:00,112.31,292
2018-01-22 18:44:00,112.94,267
2018-01-22 18:59:00,114.92,211
2018-01-22 19:14:00,113.18,213
2018-01-22 19:29:00,115.1,195
2018-01-22 19:44:00,114.63,150
2018-01-22 19:59:00,115.56,167
2018-01-22 20:14:00,115.32,112
2018-01-22 20:29:00,118.13,102
2018-01-22 20:44:00,118.17,95
2018-01-22 20:59:00,115.08,102
2018-01-22 21:14:00,114.62,84
2018-01-22 21:29:00,113.08,104
2018-01-22 21:44:00,113.42,83
2018-01-22 21:59:00,113.34,77
2018-01-22 22:14:00,114.69,71
2018-01-22 22:29:00,110.77,94
2018-01-22 22:44:00,113.58,54
2018-01-22 22:59:00,112.01,40
2018-01-22 23:14:00,106.72,37
2018-01-22 23:29:00,110.77,30
2018-01-22 23:44:00,107.59,25
2018-01-22 23:59:00,109.57,20
2018-01-23 00:14:00,112.01,19
2018-01-23 00:29:00,106.78,15
2018-01-23 00:44:00,112.69,5
2018-01-23 00:59:00,116.33,11
2018-01-23 01:14:00,118.74,12
2018-01-23 01:29:00,113.62,7
2018-01-23 01:44:00,109.69,14
2018-01-23 01:59:00,101.8,12
2018-01-23 02:14:00,102.34,11
2018-01-23 02:29:00,113.09,11
2018-01-23 02:44:00,103.5,14
2018-01-23 02:59:00,114.28,9
2018-01-23 03:14:00,104.7,8
2018-01-23 03:29:00,113.84,10
2018-01-23 03:44:00,114.46,22
2018-01-23 03:59:00,108.17,20
2018-01-23 04:14:00,115.61,41
2018-01-23 04:29:00,113.2,49
2018-01-23 04:44:00,112.29,63
2018-01-23 04:59:00,113.56,89
2018-01-23 05:14:00,114.84,136
2018-01-23 05:29:00,117.9,244
2018-01-23 05:44:00,118.28,352
2018-01-23 05:59:00,115.91,439
2018-01-23 06:14:00,111.12,628
2018-01-23 06:29:00,107.06,728
2018-01-23 06:44:00,98.83,847
2018-01-23 06:59:00,96.58,849
2018-01-23 07:14:00,90.83,873
2018-01-23 07:29:00,96.19,808
2018-01-23 07:44:00,93.43,843
2018-01-23 07:59:00,96.18,750
2018-01-23 08:14:00,95.62,751
2018-01-23 08:29:00,87.46,810
2018-01-23 08:44:00,41.3,611
2018-01-23 08:59:00,70.79,654
2018-01-23 09:14:00,108.24,467
2018-01-23 09:29:00,110.86,425
2018-01-23 09:44:00,111.14,426
2018-01-23 09:59:00,110.23,396
2018-01-23 10:14:00,111.0,338
2018-01-23 10:29:00,110.79,349
2018-01-23 10:44:00,110.33,189
2018-01-23 10:59:00,108.29,422
2018-01-23 11:14:00,112.23,280
2018-01-23 11:29:00,111.06,283
2018-01-23 11:44:00,112.79,295
2018-01-23 11:59:00,112.6,294
2018-01-23 12:14:00,113.09,290
2018-01-23 12:29:00,111.09,319
2018-01-23 12:44:00,113.22,284
2018-01-23 12:59:00,111.23,236
2018-01-23 13:14:00,111.91,342
2018-01-23 13:29:00,112.41,276
2018-01-23 13:44:00,113.82,287
2018-01-23 13:59:00,112.18,298
2018-01-23 14:14:00,111.24,308
2018-01-23 14:29:00,111.84,337
2018-01-23 14:44:00,112.72,307
2018-01-23 14:59:00,112.35,328
2018-01-23 15:14:00,113.09,353
2018-01-23 15:29:00,114.56,334
2018-01-23 15:44:00,112.77,331
2018-01-23 15:59:00,113.38,327
2018-01-23 16:14:00,113.62,381
2018-01-23 16:29:00,114.3,380
2018-01-23 16:44:00,111.06,358
2018-01-23 16:59:00,114.19,378
2018-01-23 17:14:00,111.88,368
2018-01-23 17:29:00,110.03,354
2018-01-23 17:44:00,111.11,353
2018-01-23 17:59:00,111.95,383
2018-01-23 18:14:00,113.28,309
2018-01-23 18:29:00,113.99,302
2018-01-23 18:44:00,113.37,242
2018-01-23 18:59:00,113.34,234
2018-01-23 19:14:00,115.4,215
2018-01-23 19:29:00,113.94,177
2018-01-23 19:44:00,114.63,159
2018-01-23 19:59:00,112.61,157
2018-01-23 20:14:00,114.64,111
2018-01-23 20:29:00,113.0,99
2018-01-23 20:44:00,113.05,104
2018-01-23 20:59:00,113.78,95
2018-01-23 21:14:00,111.29,96
2018-01-23 21:29:00,112.66,109
2018-01-23 21:44:00,115.68,95
2018-01-23 21:59:00,113.31,94
